feature_name, count
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.4__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.4__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.4__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.4__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.6__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.6__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.6__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.6__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.8__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.8__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_1.0__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_1.0__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_1.0__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.4__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.4__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.4__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.4__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.6__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.6__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.6__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.6__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.8__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.8__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_1.0__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_1.0__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_1.0__ql_0.2;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.2;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.6__ql_0.4;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.6__ql_0.4;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.6__ql_0.4;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.6__ql_0.4;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.8__ql_0.4;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.4;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.8__ql_0.4;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.4;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_1.0__ql_0.4;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_1.0__ql_0.4;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_1.0__ql_0.4;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.4;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.8__ql_0.6;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.6;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.8__ql_0.6;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.6;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_1.0__ql_0.6;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_1.0__ql_0.6;222
